1081201469	20230121	202301	2023	2023.0575	SWEGOV	SWEDEN	SWE					GOV			TUR	TURKEY	TUR								0	040	040	04	1	1.0	2	1	2	-2.83842794759826	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201470	20230121	202301	2023	2023.0575	SWEGOV	SWEDEN	SWE					GOV			TUR	TURKEY	TUR								0	051	051	05	1	3.4	2	1	2	-2.83842794759826	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201471	20230121	202301	2023	2023.0575	SWEGOV	SWEDEN	SWE					GOV			TUR	TURKEY	TUR								0	051	051	05	1	3.4	2	1	2	-2.83842794759826	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201472	20230121	202301	2023	2023.0575	SWEGOV	SWEDEN	SWE					GOV			TUR	TURKEY	TUR								0	111	111	11	3	-2.0	1	1	1	-5.82278481012659	1	Syria	SY	SY		35	38	SY	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://www.tellerreport.com/news/2023-01-21-anti-turkish-protest-in-stockholm-angers-ankara.SyefEbBFss.html
1081201473	20230121	202301	2023	2023.0575	SWEGOV	SWEDEN	SWE					GOV			TUR	TURKEY	TUR								0	141	141	14	3	-6.5	2	1	2	-2.83842794759826	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201474	20230121	202301	2023	2023.0575	SWEGOVMIL	SWEDEN	SWE					GOV	MIL		TUR	TURKEY	TUR								0	042	042	04	1	1.9	1	1	1	-8.06451612903226	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201475	20230121	202301	2023	2023.0575	SWEGOVMIL	SWEDEN	SWE					GOV	MIL		TUR	TURKEY	TUR								1	042	042	04	1	1.9	2	1	2	-2.83842794759826	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201476	20230121	202301	2023	2023.0575	SWEGOVMIL	SWEDEN	SWE					GOV	MIL		TUR	TURKEY	TUR								1	042	042	04	1	1.9	6	1	6	-2.83842794759826	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201477	20230121	202301	2023	2023.0575	SWEGOVMIL	SWEDEN	SWE					GOV	MIL		TUR	TURKEY	TUR								1	042	042	04	1	1.9	1	1	1	-5.82278481012659	1	Iraq	IZ	IZ		33	44	IZ	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20230121123000	https://www.tellerreport.com/news/2023-01-21-anti-turkish-protest-in-stockholm-angers-ankara.SyefEbBFss.html
1081201478	20230121	202301	2023	2023.0575	SWEGOVMIL	SWEDEN	SWE					GOV	MIL		TUR	TURKEY	TUR								1	042	042	04	1	1.9	1	1	1	-5.82278481012659	1	Iraq	IZ	IZ		33	44	IZ	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://www.tellerreport.com/news/2023-01-21-anti-turkish-protest-in-stockholm-angers-ankara.SyefEbBFss.html
1081201479	20230121	202301	2023	2023.0575	SYR	SYRIA	SYR								IRQ	IRAQ	IRQ								0	051	051	05	1	3.4	2	1	2	1.94508009153318	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201480	20230121	202301	2023	2023.0575	SYR	SYRIA	SYR								IRQ	IRAQ	IRQ								0	051	051	05	1	3.4	2	1	2	1.94508009153318	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201481	20230121	202301	2023	2023.0575	SYR	SYRIA	SYR								IRQ	IRAQ	IRQ								0	051	051	05	1	3.4	6	1	6	1.94508009153318	1	Syria	SY	SY		35	38	SY	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201482	20230121	202301	2023	2023.0575	SYR	SYRIA	SYR								YEM	YEMEN	YEM								0	051	051	05	1	3.4	2	1	2	1.94508009153318	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	4	Mount Nebo, Jordan (general), Jordan	JO	JO00	65745	31.7623	35.7462	-973061	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201483	20230121	202301	2023	2023.0575	SYR	SYRIA	SYR								YEM	YEMEN	YEM								0	051	051	05	1	3.4	2	1	2	1.94508009153318	1	Iraq	IZ	IZ		33	44	IZ	1	Syria	SY	SY		35	38	SY	1	Iraq	IZ	IZ		33	44	IZ	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201484	20230121	202301	2023	2023.0575	SYR	SYRIA	SYR								YEM	YEMEN	YEM								0	051	051	05	1	3.4	6	1	6	1.94508009153318	1	Syria	SY	SY		35	38	SY	1	Yemen	YM	YM		15.5	47.5	YM	1	Iraq	IZ	IZ		33	44	IZ	20230121123000	https://www.anglocelt.ie/2023/01/21/bishop-of-kilmore-on-pastoral-visit-to-jordan/
1081201485	20230121	202301	2023	2023.0575	TJK	TAJIKISTAN	TJK																		1	114	114	11	3	-2.0	4	2	4	-4.35001638577365	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	0								4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	20230121123000	https://www.rferl.org/a/central-asia-cold-dark-winter/32233536.html
1081201486	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR																		1	120	120	12	3	-4.0	2	1	2	-0.85714285714286	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	0								4	Tansu, Van, Turkey	TU	TU65	28345	39.0677	43.803	-772253	20230121123000	https://www.ibtimes.co.in/bizarre-red-flying-saucer-like-cloud-turkey-be-ufo-internet-goes-crazy-heres-what-experts-say-856022
1081201487	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR																		0	160	160	16	4	-4.0	1	1	1	-8.06451612903226	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201488	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR																		1	160	160	16	4	-4.0	1	1	1	-8.06451612903226	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	0								4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201489	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR																		0	160	160	16	4	-4.0	1	1	1	-8.06451612903226	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201490	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR																		0	160	160	16	4	-4.0	1	1	1	-8.06451612903226	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201491	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR																		1	193	193	19	4	-10.0	2	1	2	-0.85714285714286	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	0								4	Tansu, Van, Turkey	TU	TU65	28345	39.0677	43.803	-772253	20230121123000	https://www.ibtimes.co.in/bizarre-red-flying-saucer-like-cloud-turkey-be-ufo-internet-goes-crazy-heres-what-experts-say-856022
1081201492	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								EDU	STUDENT						EDU			1	051	051	05	1	3.4	2	1	2	2.5	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	20230121123000	https://menafn.com/1105459916/Turkish-Students-Offer-Pocket-Money-To-Help-Orphans-In-Sri-Lanka
1081201493	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								GOVMIL	DEFENCE MINIST						GOV	MIL		0	160	160	16	4	-4.0	2	1	2	-8.06451612903226	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201494	20230121	202301	2023	2023.0575	TUR	TURKISH	TUR								LKA	SRI LANKA	LKA								1	070	070	07	2	7.0	4	1	4	2.5	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	20230121123000	https://menafn.com/1105459916/Turkish-Students-Offer-Pocket-Money-To-Help-Orphans-In-Sri-Lanka
1081201495	20230121	202301	2023	2023.0575	TUR	ANKARA	TUR								SWE	SWEDEN	SWE								1	043	043	04	1	2.8	1	1	1	-5.82278481012659	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://www.tellerreport.com/news/2023-01-21-anti-turkish-protest-in-stockholm-angers-ankara.SyefEbBFss.html
1081201496	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWE	SWEDEN	SWE								0	111	111	11	3	-2.0	2	1	2	-8.06451612903226	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201497	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWE	SWEDEN	SWE								0	111	111	11	3	-2.0	2	1	2	-8.06451612903226	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201498	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWE	SWEDEN	SWE								1	133	133	13	3	-5.8	7	1	7	-2.83842794759826	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201499	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOV	SWEDEN	SWE					GOV			0	111	111	11	3	-2.0	1	1	1	-5.82278481012659	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://www.tellerreport.com/news/2023-01-21-anti-turkish-protest-in-stockholm-angers-ankara.SyefEbBFss.html
1081201500	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOV	SWEDEN	SWE					GOV			1	133	133	13	3	-5.8	8	1	8	0	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20230121123000	https://news.yahoo.com/turkey-cancels-sweden-minister-visit-111534494.html
1081201501	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOV	SWEDEN	SWE					GOV			1	133	133	13	3	-5.8	2	1	2	0	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Sweden	SW	SW		62	15	SW	20230121123000	https://news.yahoo.com/turkey-cancels-sweden-minister-visit-111534494.html
1081201502	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOV	SWEDEN	SWE					GOV			1	160	160	16	4	-4.0	1	1	1	-8.06451612903226	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201503	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOV	SWEDEN	SWE					GOV			1	160	160	16	4	-4.0	10	1	10	0	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20230121123000	https://news.yahoo.com/turkey-cancels-sweden-minister-visit-111534494.html
1081201504	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOV	SWEDEN	SWE					GOV			1	160	160	16	4	-4.0	2	1	2	-5.29531568228106	1	Ukraine	UP	UP		49	32	UP	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Ukraine	UP	UP		49	32	UP	20230121123000	https://www.france24.com/en/live-news/20230121-turkey-cancels-sweden-minister-visit-over-planned-protest
1081201505	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOVMIL	SWEDEN	SWE					GOV	MIL		1	043	043	04	1	2.8	2	1	2	-2.83842794759826	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201506	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOVMIL	SWEDEN	SWE					GOV	MIL		0	043	043	04	1	2.8	1	1	1	-8.06451612903226	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201507	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOVMIL	SWEDEN	SWE					GOV	MIL		1	133	133	13	3	-5.8	3	1	3	-2.83842794759826	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201508	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOVMIL	SWEDEN	SWE					GOV	MIL		1	141	141	14	3	-6.5	3	1	3	-2.83842794759826	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201509	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOVMIL	SWEDEN	SWE					GOV	MIL		0	160	160	16	4	-4.0	1	1	1	-8.06451612903226	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201510	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOVMIL	SWEDEN	SWE					GOV	MIL		0	160	160	16	4	-4.0	2	1	2	-8.06451612903226	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201511	20230121	202301	2023	2023.0575	TUR	TURKEY	TUR								SWEGOVMIL	SWEDEN	SWE					GOV	MIL		0	160	160	16	4	-4.0	1	1	1	-8.06451612903226	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201512	20230121	202301	2023	2023.0575	TUREDU	TURKISH	TUR					EDU			LKA	SRI LANKA	LKA								1	070	070	07	2	7.0	3	1	3	2.5	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	20230121123000	https://menafn.com/1105459916/Turkish-Students-Offer-Pocket-Money-To-Help-Orphans-In-Sri-Lanka
1081201513	20230121	202301	2023	2023.0575	TUREDU	TURKISH	TUR					EDU			TUR	TURKISH	TUR								1	070	070	07	2	7.0	3	1	3	2.5	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	20230121123000	https://menafn.com/1105459916/Turkish-Students-Offer-Pocket-Money-To-Help-Orphans-In-Sri-Lanka
1081201514	20230121	202301	2023	2023.0575	TURGOVMIL	TURKEY	TUR					GOV	MIL		TUR	TURKEY	TUR								0	036	036	03	1	4.0	1	1	1	-8.06451612903226	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20230121123000	https://ground.news/article/ankara-cancels-sweden-defense-minister-visit-over-planned-anti-turkey-protest_f8c2aa
1081201515	20230121	202301	2023	2023.0575	TWN	TAIWAN	TWN								USA	THE US	USA								0	160	160	16	4	-4.0	4	1	4	-1.28865979381443	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20230121123000	https://www.manilatimes.net/2023/01/21/news/world/envoy-taiwan-learning-from-ukraine-war/1875251
1081201516	20230121	202301	2023	2023.0575	TWN	TAIWAN	TWN								USA	THE US	USA								0	160	160	16	4	-4.0	6	1	6	-1.28865979381443	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20230121123000	https://www.manilatimes.net/2023/01/21/news/world/envoy-taiwan-learning-from-ukraine-war/1875251
1081201517	20230121	202301	2023	2023.0575	UAF	GUNMAN						UAF													0	193	193	19	4	-10.0	2	1	2	-5.64304461942258	3	Ohio River, Kentucky, United States	US	USKY	KY007	36.9867	-89.1306	425264	0								3	Ohio River, Kentucky, United States	US	USKY		36.9867	-89.1306	425264	20230121123000	https://www.westkentuckystar.com/News/State/Police-Heroic-actions-kept-shooter-from-doing-more
1081201518	20230121	202301	2023	2023.0575	UAF	GUNMAN						UAF			USA	BUFFALO	USA								0	190	190	19	4	-10.0	3	1	3	-3.45454545454545	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230121123000	https://news.yahoo.com/where-biden-racial-justice-agenda-110000665.html
1081201519	20230121	202301	2023	2023.0575	UKR	UKRAINE	UKR																		0	072	072	07	2	8.3	1	1	1	-4.16666666666667	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20230121123000	http://www.msn.com/en-us/news/world/us-labels-russia-s-wagner-group-a-criminal-organization-in-new-bid-to-blunt-its-power/ar-AA16zIh6
1081201520	20230121	202301	2023	2023.0575	UKR	UKRAINE	UKR																		0	190	190	19	4	-10.0	1	1	1	-4.16666666666667	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20230121123000	http://www.msn.com/en-us/news/world/us-labels-russia-s-wagner-group-a-criminal-organization-in-new-bid-to-blunt-its-power/ar-AA16zIh6
