1079963743	20230113	202301	2023	2023.0356	SYR	SYRIA	SYR								RUS	RUSSIA	RUS								0	141	141	14	3	-6.5	2	1	2	-1.80658873538789	1	Syria	SY	SY		35	38	SY	1	Libya	LY	LY		25	17	LY	1	Russia	RS	RS		60	100	RS	20230113030000	https://www.greanvillepost.com/2023/01/12/military-intervention-cannot-overthrow-the-venezuelan-government/
1079963744	20230113	202301	2023	2023.0356	SYR	SYRIA	SYR								RUS	RUSSIA	RUS								0	141	141	14	3	-6.5	8	1	8	-1.80658873538789	1	Syria	SY	SY		35	38	SY	1	Russia	RS	RS		60	100	RS	1	Syria	SY	SY		35	38	SY	20230113030000	https://www.greanvillepost.com/2023/01/12/military-intervention-cannot-overthrow-the-venezuelan-government/
1079963745	20230113	202301	2023	2023.0356	SYRREF	SYRIAN	SYR					REF			IGOUNO	UNITED NATIONS		UNO				IGO			0	042	042	04	1	1.9	6	1	6	-2.41657077100115	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963746	20230113	202301	2023	2023.0356	TUR	TURKISH	TUR																		0	010	010	01	1	0.0	1	1	1	-2.41657077100115	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963747	20230113	202301	2023	2023.0356	TUR	TURKISH	TUR																		0	203	203	20	4	-10.0	1	1	1	-2.41657077100115	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	0								4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963748	20230113	202301	2023	2023.0356	TUR	TURKISH	TUR																		0	203	203	20	4	-10.0	1	1	1	-2.41657077100115	1	Turkey	TU	TU		39.059012	34.911546	TU	0								4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963749	20230113	202301	2023	2023.0356	TUR	TURKEY	TUR								HRI	RIGHTS GROUP						HRI			0	192	192	19	4	-9.5	2	1	2	-2.41657077100115	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	1	Turkey	TU	TU		39.059012	34.911546	TU	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963750	20230113	202301	2023	2023.0356	TUR	ANKARA	TUR								SYR	SYRIAN	SYR								0	013	013	01	1	0.4	1	1	1	-2.41657077100115	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	1	Turkey	TU	TU		39.059012	34.911546	TU	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963751	20230113	202301	2023	2023.0356	TUR	TURKEY	TUR								SYR	SYRIA	SYR								0	192	192	19	4	-9.5	2	1	2	-2.41657077100115	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963752	20230113	202301	2023	2023.0356	TUR	TURKEY	TUR								SYR	SYRIA	SYR								0	192	192	19	4	-9.5	2	1	2	-2.41657077100115	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	1	Turkey	TU	TU		39.059012	34.911546	TU	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963753	20230113	202301	2023	2023.0356	TUR	TURKEY	TUR								SYR	SYRIA	SYR								0	192	192	19	4	-9.5	4	1	4	-2.41657077100115	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	1	Turkey	TU	TU		39.059012	34.911546	TU	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963754	20230113	202301	2023	2023.0356	TUR	TURKEY	TUR								TURGOV	TURKEY	TUR					GOV			0	112	112	11	3	-2.0	2	1	2	-2.41657077100115	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963755	20230113	202301	2023	2023.0356	TUR	TURKEY	TUR								TURGOV	TURKEY	TUR					GOV			0	112	112	11	3	-2.0	2	1	2	-2.41657077100115	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963756	20230113	202301	2023	2023.0356	TUR	TURKEY	TUR								TURGOV	TURKISH	TUR					GOV			0	112	112	11	3	-2.0	6	1	6	-2.41657077100115	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963757	20230113	202301	2023	2023.0356	TURGOV	TURKISH	TUR					GOV													0	010	010	01	1	0.0	3	1	3	-2.41657077100115	1	Turkey	TU	TU		39.059012	34.911546	TU	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963758	20230113	202301	2023	2023.0356	TURGOV	TURKISH	TUR					GOV			TUR	TURKEY	TUR								1	112	112	11	3	-2.0	3	1	3	-2.41657077100115	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079963759	20230113	202301	2023	2023.0356	TWN	TAIWAN	TWN																		0	080	080	08	2	5.0	4	1	4	2.20264317180617	1	Taiwan	TW	TW		24	121	TW	0								1	Taiwan	TW	TW		24	121	TW	20230113030000	https://power98fm.com/2023/01/12/lisa-marie-presley-dies-at-54/
1079963760	20230113	202301	2023	2023.0356	TZA	KILIMANJARO	TZA																		1	030	030	03	1	4.0	10	1	10	5.17836593785961	0								0								0								20230113030000	https://www.dailymail.co.uk/tvshowbiz/article-11630011/Gemma-Collins-says-health-goddess-enjoys-cupping-massage.html
1079963761	20230113	202301	2023	2023.0356	UAF	TERRORIST						UAF													1	130	130	13	3	-4.4	10	1	10	-11.0091743119266	0								0								0								20230113030000	https://www.thenews.com.pk/print/1029981-wana-protests
1079963762	20230113	202301	2023	2023.0356	UAF	TERRORIST						UAF			AFG	AFGHANISTAN	AFG								1	130	130	13	3	-4.4	6	1	6	-2.7972027972028	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20230113030000	https://tolonews.com/afghanistan-181576
1079963763	20230113	202301	2023	2023.0356	UAFMED	MILITANT						UAF	MED												1	030	030	03	1	4.0	10	1	10	-0.518134715025901	0								0								0								20230113030000	https://www.dawn.com/news/1731291/jirga-promises-help-against-militants
1079963764	20230113	202301	2023	2023.0356	UIS	THE INTERNATIONAL COMMUNITY						UIS													0	110	110	11	3	-2.0	8	1	8	-1.80806675938803	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20230113030000	https://peoplesdispatch.org/2023/01/13/where-are-relations-between-cuba-and-the-united-states-today/
1079963765	20230113	202301	2023	2023.0356	UIS	THE INTERNATIONAL COMMUNITY						UIS													0	110	110	11	3	-2.0	2	1	2	-1.80806675938803	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20230113030000	https://peoplesdispatch.org/2023/01/13/where-are-relations-between-cuba-and-the-united-states-today/
1079963766	20230113	202301	2023	2023.0356	UIS	THE INTERNATIONAL COMMUNITY						UIS			CUB	CUBA	CUB								0	051	051	05	1	3.4	8	1	8	-1.80806675938803	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20230113030000	https://peoplesdispatch.org/2023/01/13/where-are-relations-between-cuba-and-the-united-states-today/
1079963767	20230113	202301	2023	2023.0356	UIS	THE INTERNATIONAL COMMUNITY						UIS			CUB	CUBA	CUB								0	051	051	05	1	3.4	2	1	2	-1.80806675938803	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230113030000	https://peoplesdispatch.org/2023/01/13/where-are-relations-between-cuba-and-the-united-states-today/
1079963768	20230113	202301	2023	2023.0356	UKR	UKRAINE	UKR								COPGOVMIL	DEPUTY						COP	GOV	MIL	1	010	010	01	1	0.0	4	1	4	-8.09628008752735	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230113030000	https://www.dawn.com/news/1731392/kiev-says-troops-fighting-stubbornly-in-soledar-but-admits-situation-difficult
1079963769	20230113	202301	2023	2023.0356	UKR	UKRAINE	UKR								MIL	MILITARY						MIL			1	190	190	19	4	-10.0	4	1	4	-3.125	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	20230113030000	https://www.onenewspage.com/n/World/1zpjux4d07/Ukraine-The-Latest-listen-to-our-daily.htm
1079963770	20230113	202301	2023	2023.0356	UKR	UKRAINE	UKR								UKRGOVMIL	UKRAINE	UKR					GOV	MIL		1	010	010	01	1	0.0	2	1	2	-8.09628008752735	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230113030000	https://www.dawn.com/news/1731392/kiev-says-troops-fighting-stubbornly-in-soledar-but-admits-situation-difficult
1079963771	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-2.55591054313099	3	Los Angeles County, California, United States	US	USCA	CA037	34.3667	-118.201	277283	0								3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	20230113030000	https://www.bbc.com/news/entertainment-arts-53415154
1079963772	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	6	1	6	-5.44993662864385	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20230113030000	https://www.mdjonline.com/tribune/news-briefs/article_2a55eddc-c2d8-50ba-b527-13f5af3d6555.html
1079963773	20230113	202301	2023	2023.0356	USA	DELAWARE	USA																		1	011	011	01	1	-0.1	10	1	10	0.67340067340067	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20230113030000	https://www.foxnews.com/politics/karine-jean-pierre-dodges-questions-visitor-logs-bidens-delaware-home-kept-classified-docs
1079963774	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		1	013	013	01	1	0.4	8	1	4	-2.69230769230769	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20230113030000	https://www.dailymail.co.uk/tvshowbiz/article-11630305/Leah-Remini-leads-celebrity-tributes-Lisa-Marie-Presley-death.html
1079963775	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	1	1	1	2.00286123032904	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Porter Square, Massachusetts, United States	US	USMA		42.3898	-71.1212	1971659	20230113030000	https://www.recorder.com/Officials-Northern-Tier-Passenger-Rail-could-cost-$2-1B-49525176
1079963776	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	1	1	1	2.00286123032904	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20230113030000	https://www.recorder.com/Officials-Northern-Tier-Passenger-Rail-could-cost-$2-1B-49525176
1079963777	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	2	1	2	-6.18729096989967	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20230113030000	https://www.montrosepress.com/free_access/in-wake-of-avalanche-deaths-experts-urge-caution-prep/article_a8881ece-92ce-11ed-b036-7b41ab4f5d5e.html
1079963778	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	4	1	4	0	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20230113030000	https://www.wmur.com/article/sununu-homelessness-problem-collaborative-effort/42478905
1079963779	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		1	014	014	01	1	0.0	1	1	1	-2.12014134275619	3	Missoula County, Montana, United States	US	USMT	MT063	47.0166	-113.801	1719596	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20230113030000	https://dailymontanan.com/briefs/montana-psc-vote-on-tschida-was-4-1/
1079963780	20230113	202301	2023	2023.0356	USA	ALASKA	USA																		1	020	020	02	1	3.0	6	1	6	0.09661835748793	3	Ketchikan, Alaska, United States	US	USAK	AK130	55.3422	-131.646	1423039	0								3	Ketchikan, Alaska, United States	US	USAK	AK130	55.3422	-131.646	1423039	20230113030000	https://www.kstk.org/2023/01/12/wrangell-government-establishes-new-position-to-market-the-community-itself/
1079963781	20230113	202301	2023	2023.0356	USA	FLORIDA	USA																		1	020	020	02	1	3.0	1	1	1	0.71138211382114	3	Tampa Bay, Florida, United States	US	USFL	FL103	27.765	-82.5825	294169	0								3	Tampa Bay, Florida, United States	US	USFL		27.765	-82.5825	294169	20230113030000	https://www.mdjonline.com/tribune/lifestyles/florida-commission-urges-sweeping-mental-health-reforms/article_f0c0d008-bc46-5feb-80bf-2bb14b1798fc.html
1079963782	20230113	202301	2023	2023.0356	USA	FLORIDA	USA																		1	020	020	02	1	3.0	5	1	5	0.71138211382114	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	Tampa Bay, Florida, United States	US	USFL		27.765	-82.5825	294169	20230113030000	https://www.mdjonline.com/tribune/lifestyles/florida-commission-urges-sweeping-mental-health-reforms/article_f0c0d008-bc46-5feb-80bf-2bb14b1798fc.html
1079963783	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		1	026	026	02	1	4.0	1	1	1	1.66320166320167	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20230113030000	https://www.dawn.com/news/1731390/astronomers-discover-milky-way-galaxys-most-distant-stars
1079963784	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		1	026	026	02	1	4.0	1	1	1	1.66320166320167	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	0								2	California, United States	US	USCA		36.17	-119.746	CA	20230113030000	https://www.dawn.com/news/1731390/astronomers-discover-milky-way-galaxys-most-distant-stars
1079963785	20230113	202301	2023	2023.0356	USA	TENNESSEE	USA																		1	030	030	03	1	4.0	10	1	10	10.8108108108108	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20230113030000	https://247sports.com/college/tennessee/Article/Jaylen-McClain-Tennessee-recruiting-Four-star-safety-target-ready-to-visit-Vols-see-it-for-myself-202804951/
1079963786	20230113	202301	2023	2023.0356	USA	NEW JERSEY	USA																		1	036	036	03	1	4.0	8	1	8	1.5625	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	0								3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20230113030000	https://www.cbsnews.com/newyork/news/power-outage-security-breach-frustrate-passengers-as-newark-airport-opens-new-terminal-a/
1079963787	20230113	202301	2023	2023.0356	USA	TENNESSEE	USA																		1	036	036	03	1	4.0	10	1	10	10.8108108108108	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20230113030000	https://247sports.com/college/tennessee/Article/Jaylen-McClain-Tennessee-recruiting-Four-star-safety-target-ready-to-visit-Vols-see-it-for-myself-202804951/
1079963788	20230113	202301	2023	2023.0356	USA	WISCONSIN	USA																		1	040	040	04	1	1.0	1	1	1	-2.33837689133425	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20230113030000	https://www.wunc.org/news/2023-01-12/nc-gov-cooper-bans-popular-tiktok-app-on-state-owned-phones
1079963789	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	2	1	2	-2.12014134275619	3	Missoula County, Montana, United States	US	USMT	MT063	47.0166	-113.801	1719596	0								3	Missoula County, Montana, United States	US	USMT		47.0166	-113.801	1719596	20230113030000	https://dailymontanan.com/briefs/montana-psc-vote-on-tschida-was-4-1/
1079963790	20230113	202301	2023	2023.0356	USA	NEW JERSEY	USA																		1	042	042	04	1	1.9	2	1	2	1.5625	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	0								3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20230113030000	https://www.cbsnews.com/newyork/news/power-outage-security-breach-frustrate-passengers-as-newark-airport-opens-new-terminal-a/
1079963791	20230113	202301	2023	2023.0356	USA	NEW JERSEY	USA																		1	042	042	04	1	1.9	2	1	2	1.5625	1	Jersey	JE	JE		49.216667	-2.116667	JE	0								3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20230113030000	https://www.cbsnews.com/newyork/news/power-outage-security-breach-frustrate-passengers-as-newark-airport-opens-new-terminal-a/
1079963792	20230113	202301	2023	2023.0356	USA	NEW JERSEY	USA																		1	042	042	04	1	1.9	6	1	6	1.5625	1	Jersey	JE	JE		49.216667	-2.116667	JE	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	20230113030000	https://www.cbsnews.com/newyork/news/power-outage-security-breach-frustrate-passengers-as-newark-airport-opens-new-terminal-a/
1079963793	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	4	1	4	-2.75330396475771	3	Wallowa County, Oregon, United States	US	USOR	OR063	45.5002	-117.168	1155135	0								3	Wallowa County, Oregon, United States	US	USOR		45.5002	-117.168	1155135	20230113030000	https://www.lagrandeobserver.com/news/local/abandoned-and-alone-legal-options-are-available-to-surrender-pets/article_d7975925-580f-53e2-bd38-8e3b56053fd6.html
1079963794	20230113	202301	2023	2023.0356	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	4	1	4	2.00286123032904	3	North Adams, Massachusetts, United States	US	USMA	MA003	42.7009	-73.1087	607610	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20230113030000	https://www.recorder.com/Officials-Northern-Tier-Passenger-Rail-could-cost-$2-1B-49525176
1079963795	20230113	202301	2023	2023.0356	USA	BOSTON	USA																		1	043	043	04	1	2.8	12	1	10	2.00286123032904	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20230113030000	https://www.recorder.com/Officials-Northern-Tier-Passenger-Rail-could-cost-$2-1B-49525176
