1081058145	20230120	202301	2023	2023.0548	UKR	UKRAINIAN	UKR								RUS	RUSSIA	RUS								0	130	130	13	3	-4.4	1	1	1	-1.73333333333334	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20230120131500	https://www.npr.org/2023/01/20/1149736650/germany-leopard-tanks-to-ukraine-military-aid
1081058146	20230120	202301	2023	2023.0548	UKR	UKRAINIAN	UKR								RUS	RUSSIA	RUS								0	193	193	19	4	-10.0	2	1	2	-1.27523910733262	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20230120131500	https://www.shorenewsnetwork.com/2023/01/20/european-leaders-urge-berlin/
1081058147	20230120	202301	2023	2023.0548	UKR	UKRAINIAN	UKR								RUS	RUSSIA	RUS								0	193	193	19	4	-10.0	2	1	2	-1.27523910733262	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230120131500	https://www.shorenewsnetwork.com/2023/01/20/european-leaders-urge-berlin/
1081058148	20230120	202301	2023	2023.0548	UKRGOV	UKRAINIAN	UKR					GOV			UKR	UKRAINIAN	UKR								1	051	051	05	1	3.4	3	1	3	-1.27523910733262	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20230120131500	https://www.shorenewsnetwork.com/2023/01/20/european-leaders-urge-berlin/
1081058149	20230120	202301	2023	2023.0548	UKRMIL	UKRAINIAN	UKR					MIL			UKR	DONBAS	UKR								0	193	193	19	4	-10.0	6	1	6	-1.27523910733262	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230120131500	https://www.shorenewsnetwork.com/2023/01/20/european-leaders-urge-berlin/
1081058150	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-2.32198142414861	3	West Liberty, Iowa, United States	US	USIA	IA139	41.57	-91.2638	462879	0								3	West Liberty, Iowa, United States	US	USIA		41.57	-91.2638	462879	20230120131500	https://www.thegazette.com/environment-nature/towns-drinking-water-contamination-returns-after-testing-ends/
1081058151	20230120	202301	2023	2023.0548	USA	RHODE ISLAND	USA																		1	010	010	01	1	0.0	6	2	6	1.31401802754146	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20230120131500	https://www.providencejournal.com/story/news/drugs/2023/01/20/animal-sedative-xylazine-ri-drug-supply-increases-overdose-risk/69821190007/
1081058152	20230120	202301	2023	2023.0548	USA	LOS ANGELES	USA																		1	010	010	01	1	0.0	6	1	6	-2.22929936305733	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20230120131500	http://morungexpress.com/priyanka-chopra-responds-to-criticism-of-her-use-of-surrogate
1081058153	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	015	015	01	1	0.0	4	1	4	-16.7883211678832	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20230120131500	https://www.fox32chicago.com/news/mchenry-man-sentanced-to-10-year-in-prison-for-child-porn-charges
1081058154	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	017	017	01	1	0.0	4	1	4	-1.88679245283018	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20230120131500	https://www.ewrestlingnews.com/news/impact-wrestling-paying-tribute-to-late-jay-briscoe-main-event-note
1081058155	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	-4.73684210526316	3	State Of Wyoming, Wyoming, United States	US	USWY	WY013	43.0002	-107.501	1779807	0								3	State Of Wyoming, Wyoming, United States	US	USWY		43.0002	-107.501	1779807	20230120131500	https://thedeepdive.ca/wyoming-lawmakers-want-to-ban-electric-vehicles-by-2035/
1081058156	20230120	202301	2023	2023.0548	USA	IOWA	USA																		0	0214	021	02	1	3.4	3	1	3	-2.32198142414861	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20230120131500	https://www.thegazette.com/environment-nature/towns-drinking-water-contamination-returns-after-testing-ends/
1081058157	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	0231	023	02	1	3.4	4	1	4	0.32051282051282	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230120131500	https://www.dailyrecord.co.uk/news/uk-world-news/shop-worker-82-finally-able-29003995
1081058158	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	026	026	02	1	4.0	8	2	8	2.39520958083833	3	Cass County, Minnesota, United States	US	USMN	MN021	46.9166	-94.2836	659456	0								3	Cass County, Minnesota, United States	US	USMN		46.9166	-94.2836	659456	20230120131500	https://www.pineandlakes.com/news/local/cass-county-board-townships-support-dnr-land-purchase-with-a-condition
1081058159	20230120	202301	2023	2023.0548	USA	NORTH CAROLINA	USA																		1	030	030	03	1	4.0	8	1	8	-2.05183585313175	3	Kure Beach, North Carolina, United States	US	USNC	NC129	33.9968	-77.9072	1021071	0								3	Kure Beach, North Carolina, United States	US	USNC		33.9968	-77.9072	1021071	20230120131500	https://www.starnewsonline.com/story/news/local/2023/01/20/wilmington-trails-to-take-shape-this-year-in-nc-year-of-the-trail/69799589007/
1081058160	20230120	202301	2023	2023.0548	USA	AUSTIN	USA																		0	033	033	03	1	5.2	1	1	1	-1.67741935483871	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20230120131500	https://www.theguardian.com/world/2023/jan/20/ukraine-germany-leopard-2-tanks-ramstein
1081058161	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	8	1	8	0.19267822736031	3	Erie, Pennsylvania, United States	US	USPA	PA049	42.1292	-80.0851	1174305	0								3	Erie, Pennsylvania, United States	US	USPA	PA049	42.1292	-80.0851	1174305	20230120131500	https://www.meadvilletribune.com/news/locals-heading-to-todays-march-for-life-in-d-c/article_b02128ae-981b-11ed-90f3-579654da8ece.html
1081058162	20230120	202301	2023	2023.0548	USA	AMERICAN	USA																		0	036	036	03	1	4.0	1	1	1	-1.46579804560261	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								1	Germany	GM	GM		51.5	10.5	GM	20230120131500	https://www.thenation.com/article/economy/big-pharma-greed-knows-no-bounds/
1081058163	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	16	2	8	2.39520958083833	3	Cass County, Minnesota, United States	US	USMN	MN021	46.9166	-94.2836	659456	0								3	Cass County, Minnesota, United States	US	USMN		46.9166	-94.2836	659456	20230120131500	https://www.pineandlakes.com/news/local/cass-county-board-townships-support-dnr-land-purchase-with-a-condition
1081058164	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	2	1	2	-4.3607532210109	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20230120131500	https://wisconsinexaminer.com/2023/01/20/assembly-approves-bail-amendment-welfare-work-requirement-for-april-ballot/
1081058165	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	6	1	6	0.19267822736031	3	Erie, Pennsylvania, United States	US	USPA	PA049	42.1292	-80.0851	1174305	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20230120131500	https://www.meadvilletribune.com/news/locals-heading-to-todays-march-for-life-in-d-c/article_b02128ae-981b-11ed-90f3-579654da8ece.html
1081058166	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	2	1	2	0.19267822736031	3	Crawford, Washington, United States	US	USWA	WA011	45.8029	-122.485	1518295	0								3	Erie, Pennsylvania, United States	US	USPA	PA049	42.1292	-80.0851	1174305	20230120131500	https://www.meadvilletribune.com/news/locals-heading-to-todays-march-for-life-in-d-c/article_b02128ae-981b-11ed-90f3-579654da8ece.html
1081058167	20230120	202301	2023	2023.0548	USA	WASHINGTON	USA																		1	042	042	04	1	1.9	2	1	2	0.19267822736031	3	Crawford, Washington, United States	US	USWA	WA011	45.8029	-122.485	1518295	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20230120131500	https://www.meadvilletribune.com/news/locals-heading-to-todays-march-for-life-in-d-c/article_b02128ae-981b-11ed-90f3-579654da8ece.html
1081058168	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	8	2	8	2.39520958083833	3	Cass County, Minnesota, United States	US	USMN	MN021	46.9166	-94.2836	659456	0								3	Cass County, Minnesota, United States	US	USMN		46.9166	-94.2836	659456	20230120131500	https://www.pineandlakes.com/news/local/cass-county-board-townships-support-dnr-land-purchase-with-a-condition
1081058169	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	6	1	6	-1.55339805825243	3	Spalding County, Georgia, United States	US	USGA	GA255	33.2668	-84.2833	353055	0								3	Spalding County, Georgia, United States	US	USGA		33.2668	-84.2833	353055	20230120131500	https://www.11alive.com/article/news/local/children-returning-school-griffin-spalding-county/85-e2bfbbba-b4dc-4d43-b10a-d21d7f12a88d
1081058170	20230120	202301	2023	2023.0548	USA	NEW YORK CITY	USA																		1	043	043	04	1	2.8	10	1	10	-5.12654120700843	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20230120131500	https://www.thenation.com/article/society/qa-rikers-rayman-blau/
1081058171	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	046	046	04	1	7.0	8	2	8	2.39520958083833	3	Cass County, Minnesota, United States	US	USMN	MN021	46.9166	-94.2836	659456	0								3	Cass County, Minnesota, United States	US	USMN		46.9166	-94.2836	659456	20230120131500	https://www.pineandlakes.com/news/local/cass-county-board-townships-support-dnr-land-purchase-with-a-condition
1081058172	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		0	050	050	05	1	3.5	4	1	4	1.65912518853695	3	Morehead City, North Carolina, United States	US	USNC	NC031	34.7229	-76.726	1013689	0								3	Morehead City, North Carolina, United States	US	USNC		34.7229	-76.726	1013689	20230120131500	https://www.carolinacoastonline.com/news_times/article_5c6a2d62-98bd-11ed-8393-1f0114a4ff33.html
1081058173	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	060	060	06	2	6.0	2	1	2	1.65912518853695	3	Morehead City, North Carolina, United States	US	USNC	NC031	34.7229	-76.726	1013689	0								3	Morehead City, North Carolina, United States	US	USNC		34.7229	-76.726	1013689	20230120131500	https://www.carolinacoastonline.com/news_times/article_5c6a2d62-98bd-11ed-8393-1f0114a4ff33.html
1081058174	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	7	1	7	-2.05183585313175	3	Kure Beach, North Carolina, United States	US	USNC	NC129	33.9968	-77.9072	1021071	0								3	Kure Beach, North Carolina, United States	US	USNC		33.9968	-77.9072	1021071	20230120131500	https://www.starnewsonline.com/story/news/local/2023/01/20/wilmington-trails-to-take-shape-this-year-in-nc-year-of-the-trail/69799589007/
1081058175	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	1	1	1	-2.05183585313175	3	New Hanover County, North Carolina, United States	US	USNC	NC129	34.2504	-77.8664	1026329	0								3	Kure Beach, North Carolina, United States	US	USNC		33.9968	-77.9072	1021071	20230120131500	https://www.starnewsonline.com/story/news/local/2023/01/20/wilmington-trails-to-take-shape-this-year-in-nc-year-of-the-trail/69799589007/
1081058176	20230120	202301	2023	2023.0548	USA	NORTH CAROLINA	USA																		1	071	071	07	2	7.4	13	1	9	2.18978102189781	3	Onslow County, North Carolina, United States	US	USNC	NC133	34.7504	-77.433	1026341	0								3	Onslow County, North Carolina, United States	US	USNC		34.7504	-77.433	1026341	20230120131500	https://www.jdnews.com/story/news/2023/01/20/whats-the-latest-on-jacksonville-onslow-county-projects-like-the-welcome-center/69822055007/
1081058177	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	8	1	8	-8.08080808080807	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	0								3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20230120131500	https://kvia.com/news/el-paso/2023/01/20/the-high-number-of-traffic-fatalities-in-el-paso-to-the-start-of-the-new-year/
1081058178	20230120	202301	2023	2023.0548	USA	THE US	USA																		0	080	080	08	2	5.0	10	1	10	-7.32484076433121	1	Venezuela	VE	VE		8	-66	VE	0								1	Venezuela	VE	VE		8	-66	VE	20230120131500	https://moderndiplomacy.eu/2023/01/20/the-us-and-venezuela-opposition-parties-stance-on-the-maduro-regime/
1081058179	20230120	202301	2023	2023.0548	USA	THE US	USA																		0	085	085	08	2	7.0	5	1	5	-7.32484076433121	1	Venezuela	VE	VE		8	-66	VE	0								1	Venezuela	VE	VE		8	-66	VE	20230120131500	https://moderndiplomacy.eu/2023/01/20/the-us-and-venezuela-opposition-parties-stance-on-the-maduro-regime/
1081058180	20230120	202301	2023	2023.0548	USA	IOWA	USA																		0	090	090	09	2	-2.0	8	1	8	-2.32198142414861	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20230120131500	https://www.thegazette.com/environment-nature/towns-drinking-water-contamination-returns-after-testing-ends/
1081058181	20230120	202301	2023	2023.0548	USA	WYOMING	USA																		0	110	110	11	3	-2.0	1	1	1	1.21951219512195	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	0								3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	20230120131500	https://www.jhnewsandguide.com/news/legislature/local/legislature-in-brief/article_5655c25c-823b-576d-b756-7f90cb6f169f.html
1081058182	20230120	202301	2023	2023.0548	USA	WYOMING	USA																		0	110	110	11	3	-2.0	6	1	4	1.21951219512195	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20230120131500	https://www.jhnewsandguide.com/news/legislature/local/legislature-in-brief/article_5655c25c-823b-576d-b756-7f90cb6f169f.html
1081058183	20230120	202301	2023	2023.0548	USA	LOS ANGELES	USA																		1	111	111	11	3	-2.0	6	1	6	-2.22929936305733	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20230120131500	http://morungexpress.com/priyanka-chopra-responds-to-criticism-of-her-use-of-surrogate
1081058184	20230120	202301	2023	2023.0548	USA	WYOMING	USA																		1	111	111	11	3	-2.0	8	1	8	-2.45283018867924	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20230120131500	https://www.jhnewsandguide.com/news/schools/local/aclu-education-association-opposes-parent-rights-bill/article_6c2d9dbf-76bf-5479-9b90-4e713cc647d6.html
1081058185	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA								BRA	BRAZIL	BRA								1	040	040	04	1	1.0	2	1	2	-4.28893905191873	2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Brazil	BR	BR		-10	-55	BR	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230120131500	https://gcn.ie/gay-republican-george-santos-drag-queen/
1081058186	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	010	010	01	1	0.0	2	1	2	-3.57894736842106	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20230120131500	https://www.foxnews.com/media/arizona-farmer-sounds-alarm-migrant-surge-contaminating-crops-we-need-help-out-here
1081058187	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	014	014	01	1	0.0	1	1	1	-1.46579804560261	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20230120131500	https://www.thenation.com/article/economy/big-pharma-greed-knows-no-bounds/
1081058188	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	014	014	01	1	0.0	1	1	1	-1.46579804560261	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20230120131500	https://www.thenation.com/article/economy/big-pharma-greed-knows-no-bounds/
1081058189	20230120	202301	2023	2023.0548	USA	LAWRENCE	USA								BUS	CORPORATION						BUS			1	020	020	02	1	3.0	8	1	8	0.0811030008110301	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230120131500	https://www.voice-online.co.uk/news/uk-news/2023/01/20/bbc-backtracks-on-plans-to-cut-black-and-asian-programmes-from-local-radio/
1081058190	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	020	020	02	1	3.0	1	1	1	-1.46579804560261	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20230120131500	https://www.thenation.com/article/economy/big-pharma-greed-knows-no-bounds/
1081058191	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	020	020	02	1	3.0	1	1	1	-1.46579804560261	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20230120131500	https://www.thenation.com/article/economy/big-pharma-greed-knows-no-bounds/
1081058192	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA								BUS	ENTREPRENEUR						BUS			1	040	040	04	1	1.0	2	1	2	-3.80952380952381	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20230120131500	https://dailyvoice.com/new-york/newrochelle/news/ids-released-for-pilot-passenger-killed-in-small-plane-crash-near-westchester-county-airport/854666/
1081058193	20230120	202301	2023	2023.0548	USA	LAWRENCE	USA								BUS	CORPORATION						BUS			1	120	120	12	3	-4.0	8	1	8	0.0811030008110301	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230120131500	https://www.voice-online.co.uk/news/uk-news/2023/01/20/bbc-backtracks-on-plans-to-cut-black-and-asian-programmes-from-local-radio/
1081058194	20230120	202301	2023	2023.0548	USA	PENNSYLVANIA	USA								CHNJUD	CHINA	CHN					JUD			1	060	060	06	2	6.0	2	1	2	-1.97368421052631	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230120131500	https://www.meadvilletribune.com/news/state-police-raid-three-mercer-county-massage-parlors/article_77d549e6-980f-11ed-845d-df0d4477b103.html
1081058195	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA								COP	POLICE						COP			0	010	010	01	1	0.0	8	2	8	-4.95238095238095	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20230120131500	https://kvia.com/news/us-world/cnn-national/2023/01/20/alabama-police-identify-remains-of-baby-jane-doe-found-in-2012-and-charge-her-father-with-murder/
1081058196	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA								COP	POLICE						COP			1	0353	035	03	1	7.0	4	2	4	-4.95238095238095	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20230120131500	https://kvia.com/news/us-world/cnn-national/2023/01/20/alabama-police-identify-remains-of-baby-jane-doe-found-in-2012-and-charge-her-father-with-murder/
1081058197	20230120	202301	2023	2023.0548	USA	UNITED STATES	USA								COP	POLICE						COP			1	057	057	05	1	8.0	2	1	2	6.89655172413793	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Livingston County, Michigan, United States	US	USMI		42.6	-83.9166	1622989	20230120131500	https://www.livingstondaily.com/story/news/2023/01/20/commissioners-approve-contracts-for-sheriffs-lieutenants-sergeants/69814900007/
1081058198	20230120	202301	2023	2023.0548	USA	MICHIGAN	USA								COP	POLICE						COP			1	057	057	05	1	8.0	10	1	8	6.89655172413793	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20230120131500	https://www.livingstondaily.com/story/news/2023/01/20/commissioners-approve-contracts-for-sheriffs-lieutenants-sergeants/69814900007/
